flight_id,flight_no,scheduled_departure,scheduled_arrival,departure_airport,arrival_airport,status,aircraft_code,actual_departure,actual_arrival
11041,PG0587,2017-05-27 08:54:44,2017-05-27 13:54:44,SVX,PEE,Arrived,SU9,2017-05-27 09:05:44,2017-05-27 14:05:44
11042,PG0588,2017-11-23 07:47:08,2017-11-23 13:47:08,SVX,PEE,Arrived,SU9,2017-11-23 07:56:08,2017-11-23 13:56:08
11043,PG0588,2017-03-13 02:23:46,2017-03-13 04:23:46,SVX,PEE,Scheduled,SU9,2017-03-13 02:48:46,2017-03-13 04:48:46
11044,PG0587,2017-04-26 21:29:49,2017-04-26 22:29:49,SVX,PEE,Arrived,SU9,2017-04-26 21:19:49,2017-04-26 22:19:49
11045,PG0587,2017-06-26 09:58:48,2017-06-26 13:58:48,SVX,PEE,Scheduled,SU9,2017-06-26 09:34:48,2017-06-26 13:34:48
11046,PG0587,2017-08-09 04:44:09,2017-08-09 06:44:09,SVX,PEE,Arrived,SU9,2017-08-09 05:05:09,2017-08-09 07:05:09
11047,PG0588,2017-05-26 08:44:46,2017-05-26 10:44:46,SVX,PEE,Arrived,SU9,2017-05-26 08:32:46,2017-05-26 10:32:46
11048,PG0588,2017-01-12 21:50:21,2017-01-13 01:50:21,SVX,PEE,Arrived,SU9,2017-01-12 21:56:21,2017-01-13 01:56:21
11049,PG0587,2017-12-05 06:47:50,2017-12-05 07:47:50,SVX,PEE,Arrived,SU9,2017-12-05 06:34:50,2017-12-05 07:34:50
11050,PG0587,2017-07-17 01:32:09,2017-07-17 06:32:09,SVX,PEE,Arrived,SU9,2017-07-17 01:35:09,2017-07-17 06:35:09
11051,PG0587,2017-12-09 14:59:23,2017-12-09 20:59:23,SVX,PEE,Arrived,SU9,2017-12-09 15:10:23,2017-12-09 21:10:23
11052,PG0587,2017-09-23 02:34:34,2017-09-23 07:34:34,SVX,PEE,Scheduled,SU9,2017-09-23 02:39:34,2017-09-23 07:39:34
11053,PG0588,2017-02-14 17:23:39,2017-02-14 18:23:39,SVX,PEE,Scheduled,SU9,2017-02-14 16:53:39,2017-02-14 17:53:39
11054,PG0587,2017-01-07 11:53:59,2017-01-07 14:53:59,SVX,PEE,Arrived,SU9,2017-01-07 11:45:59,2017-01-07 14:45:59
11055,PG0588,2017-08-09 23:10:21,2017-08-10 02:10:21,SVX,PEE,Arrived,SU9,2017-08-09 23:01:21,2017-08-10 02:01:21
11056,PG0140,2017-11-04 09:21:51,2017-11-04 13:21:51,SVX,KXK,Arrived,763,2017-11-04 09:13:51,2017-11-04 13:13:51
11057,PG0140,2017-06-17 01:00:40,2017-06-17 07:00:40,SVX,KXK,Scheduled,763,2017-06-17 01:28:40,2017-06-17 07:28:40
11058,PG0140,2017-11-14 08:04:26,2017-11-14 12:04:26,SVX,KXK,Scheduled,763,2017-11-14 07:58:26,2017-11-14 11:58:26
11059,PG0140,2017-02-06 18:33:21,2017-02-06 22:33:21,SVX,KXK,Scheduled,763,2017-02-06 18:38:21,2017-02-06 22:38:21
11060,PG0140,2017-09-25 01:02:33,2017-09-25 03:02:33,SVX,KXK,Arrived,763,2017-09-25 01:04:33,2017-09-25 03:04:33
11061,PG0140,2017-04-20 00:42:50,2017-04-20 02:42:50,SVX,KXK,Arrived,763,2017-04-20 01:12:50,2017-04-20 03:12:50
11062,PG0140,2017-06-24 08:59:46,2017-06-24 13:59:46,SVX,KXK,Arrived,763,2017-06-24 08:45:46,2017-06-24 13:45:46
11063,PG0140,2017-09-24 21:55:42,2017-09-25 01:55:42,SVX,KXK,Arrived,763,2017-09-24 22:13:42,2017-09-25 02:13:42
11064,PG0140,2017-11-22 18:55:17,2017-11-22 22:55:17,SVX,KXK,Scheduled,763,2017-11-22 18:35:17,2017-11-22 22:35:17
11065,PG0140,2017-06-03 05:15:55,2017-06-03 07:15:55,SVX,KXK,Arrived,763,2017-06-03 04:55:55,2017-06-03 06:55:55
11066,PG0140,2017-11-04 09:59:29,2017-11-04 15:59:29,SVX,KXK,Scheduled,763,2017-11-04 10:13:29,2017-11-04 16:13:29
11067,PG0140,2017-08-09 11:10:17,2017-08-09 17:10:17,SVX,KXK,Scheduled,763,2017-08-09 10:48:17,2017-08-09 16:48:17
11068,PG0140,2017-05-22 08:29:33,2017-05-22 10:29:33,SVX,KXK,Scheduled,763,2017-05-22 08:09:33,2017-05-22 10:09:33
11069,PG0140,2017-07-19 21:45:08,2017-07-20 00:45:08,SVX,KXK,Arrived,763,2017-07-19 21:59:08,2017-07-20 00:59:08
11070,PG0140,2017-09-02 19:27:26,2017-09-02 20:27:26,SVX,KXK,On Time,763,2017-09-02 19:51:26,2017-09-02 20:51:26
11071,PG0140,2017-04-05 03:22:13,2017-04-05 08:22:13,SVX,KXK,Cancelled,763,2017-04-05 03:07:13,2017-04-05 08:07:13
11072,PG0140,2017-08-02 14:59:57,2017-08-02 16:59:57,SVX,KXK,Arrived,763,2017-08-02 15:26:57,2017-08-02 17:26:57
11073,PG0569,2017-07-19 04:46:54,2017-07-19 06:46:54,SVX,SCW,Arrived,733,2017-07-19 05:16:54,2017-07-19 07:16:54
11074,PG0569,2017-07-03 12:05:15,2017-07-03 13:05:15,SVX,SCW,Arrived,733,2017-07-03 12:35:15,2017-07-03 13:35:15
11075,PG0569,2017-03-17 14:13:35,2017-03-17 18:13:35,SVX,SCW,Scheduled,733,2017-03-17 13:52:35,2017-03-17 17:52:35
11076,PG0569,2017-05-29 07:39:39,2017-05-29 10:39:39,SVX,SCW,Scheduled,733,2017-05-29 07:31:39,2017-05-29 10:31:39
11077,PG0569,2017-09-24 06:50:30,2017-09-24 07:50:30,SVX,SCW,Arrived,733,2017-09-24 06:57:30,2017-09-24 07:57:30
11078,PG0569,2017-09-25 02:53:03,2017-09-25 04:53:03,SVX,SCW,Scheduled,733,2017-09-25 03:08:03,2017-09-25 05:08:03
11079,PG0569,2017-05-02 07:57:13,2017-05-02 12:57:13,SVX,SCW,Arrived,733,2017-05-02 08:24:13,2017-05-02 13:24:13
11080,PG0569,2017-12-19 10:48:33,2017-12-19 12:48:33,SVX,SCW,Scheduled,733,2017-12-19 10:42:33,2017-12-19 12:42:33
11081,PG0569,2017-05-22 19:58:45,2017-05-22 20:58:45,SVX,SCW,Arrived,733,2017-05-22 19:30:45,2017-05-22 20:30:45
11082,PG0569,2017-06-19 12:01:21,2017-06-19 14:01:21,SVX,SCW,Scheduled,733,2017-06-19 12:02:21,2017-06-19 14:02:21
11083,PG0569,2017-12-10 11:35:52,2017-12-10 12:35:52,SVX,SCW,Arrived,733,2017-12-10 11:56:52,2017-12-10 12:56:52
11084,PG0569,2017-07-16 14:29:24,2017-07-16 18:29:24,SVX,SCW,Arrived,733,2017-07-16 14:41:24,2017-07-16 18:41:24
11086,PG0569,2017-10-21 22:34:11,2017-10-22 03:34:11,SVX,SCW,Scheduled,733,2017-10-21 22:56:11,2017-10-22 03:56:11
11087,PG0569,2017-09-27 06:31:44,2017-09-27 08:31:44,SVX,SCW,Scheduled,733,2017-09-27 06:16:44,2017-09-27 08:16:44
11088,PG0569,2017-11-30 10:14:57,2017-11-30 14:14:57,SVX,SCW,Scheduled,733,2017-11-30 09:56:57,2017-11-30 13:56:57
11089,PG0569,2017-06-02 19:47:16,2017-06-02 21:47:16,SVX,SCW,Arrived,733,2017-06-02 19:53:16,2017-06-02 21:53:16
11090,PG0569,2017-08-17 01:08:13,2017-08-17 04:08:13,SVX,SCW,Arrived,733,2017-08-17 01:35:13,2017-08-17 04:35:13
11091,PG0569,2017-05-06 08:52:04,2017-05-06 09:52:04,SVX,SCW,Arrived,733,2017-05-06 09:20:04,2017-05-06 10:20:04
11092,PG0569,2017-08-30 15:42:08,2017-08-30 21:42:08,SVX,SCW,Scheduled,733,2017-08-30 15:26:08,2017-08-30 21:26:08
11093,PG0569,2017-09-25 09:19:46,2017-09-25 13:19:46,SVX,SCW,Arrived,733,2017-09-25 09:00:46,2017-09-25 13:00:46
11094,PG0569,2017-02-12 10:00:35,2017-02-12 14:00:35,SVX,SCW,Scheduled,733,2017-02-12 09:41:35,2017-02-12 13:41:35
11095,PG0569,2017-08-04 17:02:47,2017-08-04 19:02:47,SVX,SCW,Arrived,733,2017-08-04 16:39:47,2017-08-04 18:39:47
11096,PG0569,2017-07-25 17:08:18,2017-07-25 19:08:18,SVX,SCW,Arrived,733,2017-07-25 16:57:18,2017-07-25 18:57:18
11097,PG0569,2017-08-30 17:13:34,2017-08-30 18:13:34,SVX,SCW,Scheduled,733,2017-08-30 17:17:34,2017-08-30 18:17:34
11098,PG0569,2017-04-03 08:22:29,2017-04-03 12:22:29,SVX,SCW,Arrived,733,2017-04-03 08:24:29,2017-04-03 12:24:29
11099,PG0569,2017-09-09 21:11:32,2017-09-10 01:11:32,SVX,SCW,Scheduled,733,2017-09-09 21:24:32,2017-09-10 01:24:32
11100,PG0569,2017-01-02 23:45:42,2017-01-03 04:45:42,SVX,SCW,Scheduled,733,2017-01-02 23:33:42,2017-01-03 04:33:42
11101,PG0569,2017-02-27 17:05:27,2017-02-27 21:05:27,SVX,SCW,Scheduled,733,2017-02-27 16:36:27,2017-02-27 20:36:27
11102,PG0569,2017-10-10 18:45:58,2017-10-10 21:45:58,SVX,SCW,Arrived,733,2017-10-10 18:50:58,2017-10-10 21:50:58
11103,PG0569,2017-04-15 11:18:26,2017-04-15 17:18:26,SVX,SCW,Arrived,733,2017-04-15 11:48:26,2017-04-15 17:48:26
11104,PG0569,2017-12-28 19:54:39,2017-12-28 23:54:39,SVX,SCW,Arrived,733,2017-12-28 19:52:39,2017-12-28 23:52:39
11105,PG0569,2017-04-20 15:23:36,2017-04-20 17:23:36,SVX,SCW,Arrived,733,2017-04-20 15:24:36,2017-04-20 17:24:36
11106,PG0569,2017-12-30 06:53:50,2017-12-30 10:53:50,SVX,SCW,Arrived,733,2017-12-30 06:57:50,2017-12-30 10:57:50
11107,PG0569,2017-08-24 08:02:13,2017-08-24 11:02:13,SVX,SCW,Scheduled,733,2017-08-24 07:40:13,2017-08-24 10:40:13
11108,PG0569,2017-08-27 11:16:12,2017-08-27 15:16:12,SVX,SCW,Arrived,733,2017-08-27 10:46:12,2017-08-27 14:46:12
11109,PG0569,2017-04-17 11:43:26,2017-04-17 14:43:26,SVX,SCW,Scheduled,733,2017-04-17 11:35:26,2017-04-17 14:35:26
11110,PG0569,2017-05-20 04:11:01,2017-05-20 06:11:01,SVX,SCW,Arrived,733,2017-05-20 04:08:01,2017-05-20 06:08:01
11111,PG0569,2017-02-05 15:24:43,2017-02-05 18:24:43,SVX,SCW,Arrived,733,2017-02-05 15:51:43,2017-02-05 18:51:43
11112,PG0569,2017-02-23 00:38:06,2017-02-23 05:38:06,SVX,SCW,Arrived,733,2017-02-23 00:45:06,2017-02-23 05:45:06
11113,PG0569,2017-08-02 05:20:26,2017-08-02 09:20:26,SVX,SCW,Scheduled,733,2017-08-02 04:56:26,2017-08-02 08:56:26
11114,PG0569,2017-01-16 02:31:06,2017-01-16 04:31:06,SVX,SCW,Scheduled,733,2017-01-16 02:56:06,2017-01-16 04:56:06
11115,PG0569,2017-09-01 13:29:35,2017-09-01 14:29:35,SVX,SCW,Arrived,733,2017-09-01 13:53:35,2017-09-01 14:53:35
11116,PG0569,2017-05-17 04:05:01,2017-05-17 06:05:01,SVX,SCW,Scheduled,733,2017-05-17 04:02:01,2017-05-17 06:02:01
11117,PG0569,2017-10-10 22:35:19,2017-10-11 00:35:19,SVX,SCW,Arrived,733,2017-10-10 22:20:19,2017-10-11 00:20:19
11118,PG0569,2017-02-14 12:44:26,2017-02-14 18:44:26,SVX,SCW,Scheduled,733,2017-02-14 12:58:26,2017-02-14 18:58:26
11119,PG0569,2017-07-05 20:29:36,2017-07-06 01:29:36,SVX,SCW,Arrived,733,2017-07-05 20:48:36,2017-07-06 01:48:36
11120,PG0569,2017-11-15 23:57:32,2017-11-16 02:57:32,SVX,SCW,Scheduled,733,2017-11-15 23:43:32,2017-11-16 02:43:32
11121,PG0569,2017-03-31 22:58:07,2017-04-01 04:58:07,SVX,SCW,Arrived,733,2017-03-31 23:27:07,2017-04-01 05:27:07
11122,PG0569,2017-07-24 09:12:06,2017-07-24 10:12:06,SVX,SCW,Arrived,733,2017-07-24 08:50:06,2017-07-24 09:50:06
11123,PG0569,2017-08-19 00:04:49,2017-08-19 01:04:49,SVX,SCW,Scheduled,733,2017-08-19 00:08:49,2017-08-19 01:08:49
11124,PG0569,2017-07-29 14:46:26,2017-07-29 15:46:26,SVX,SCW,On Time,733,2017-07-29 14:56:26,2017-07-29 15:56:26
11125,PG0569,2017-06-25 23:27:17,2017-06-26 02:27:17,SVX,SCW,Arrived,733,2017-06-25 23:18:17,2017-06-26 02:18:17
11126,PG0569,2017-12-11 05:59:53,2017-12-11 07:59:53,SVX,SCW,Scheduled,733,2017-12-11 06:24:53,2017-12-11 08:24:53
11127,PG0569,2017-11-25 11:34:26,2017-11-25 12:34:26,SVX,SCW,Arrived,733,2017-11-25 12:00:26,2017-11-25 13:00:26
11128,PG0569,2017-10-13 12:28:19,2017-10-13 17:28:19,SVX,SCW,Scheduled,733,2017-10-13 12:12:19,2017-10-13 17:12:19
11129,PG0569,2017-01-30 20:55:31,2017-01-31 02:55:31,SVX,SCW,Scheduled,733,2017-01-30 20:55:31,2017-01-31 02:55:31
11130,PG0569,2017-09-13 21:35:58,2017-09-14 01:35:58,SVX,SCW,Arrived,733,2017-09-13 22:04:58,2017-09-14 02:04:58
11131,PG0569,2017-10-12 07:35:17,2017-10-12 08:35:17,SVX,SCW,Scheduled,733,2017-10-12 07:57:17,2017-10-12 08:57:17
11132,PG0569,2017-03-08 14:28:45,2017-03-08 15:28:45,SVX,SCW,Scheduled,733,2017-03-08 14:08:45,2017-03-08 15:08:45
11133,PG0569,2017-08-20 03:05:10,2017-08-20 05:05:10,SVX,SCW,Scheduled,733,2017-08-20 02:35:10,2017-08-20 04:35:10
11134,PG0434,2017-10-30 15:23:51,2017-10-30 21:23:51,SVX,KYZ,Arrived,CR2,2017-10-30 14:54:51,2017-10-30 20:54:51
11135,PG0434,2017-06-05 18:57:30,2017-06-05 20:57:30,SVX,KYZ,Arrived,CR2,2017-06-05 18:57:30,2017-06-05 20:57:30
11136,PG0434,2017-11-07 05:23:08,2017-11-07 11:23:08,SVX,KYZ,Scheduled,CR2,2017-11-07 05:48:08,2017-11-07 11:48:08
11137,PG0434,2017-03-24 07:16:26,2017-03-24 09:16:26,SVX,KYZ,Cancelled,CR2,2017-03-24 07:37:26,2017-03-24 09:37:26
11138,PG0434,2017-12-15 20:21:43,2017-12-16 01:21:43,SVX,KYZ,Arrived,CR2,2017-12-15 20:31:43,2017-12-16 01:31:43
11139,PG0434,2017-11-16 08:20:31,2017-11-16 10:20:31,SVX,KYZ,Arrived,CR2,2017-11-16 08:50:31,2017-11-16 10:50:31
11140,PG0434,2017-02-03 19:23:17,2017-02-04 01:23:17,SVX,KYZ,Arrived,CR2,2017-02-03 19:04:17,2017-02-04 01:04:17
11141,PG0434,2017-04-08 09:05:25,2017-04-08 11:05:25,SVX,KYZ,Scheduled,CR2,2017-04-08 09:10:25,2017-04-08 11:10:25
11142,PG0434,2017-05-16 06:02:37,2017-05-16 11:02:37,SVX,KYZ,Scheduled,CR2,2017-05-16 05:59:37,2017-05-16 10:59:37
11143,PG0343,2017-05-09 15:54:07,2017-05-09 20:54:07,SVX,MJZ,Arrived,SU9,2017-05-09 16:22:07,2017-05-09 21:22:07
11144,PG0343,2017-11-19 15:40:15,2017-11-19 21:40:15,SVX,MJZ,Scheduled,SU9,2017-11-19 16:08:15,2017-11-19 22:08:15
11145,PG0343,2017-02-10 08:10:39,2017-02-10 10:10:39,SVX,MJZ,Arrived,SU9,2017-02-10 08:12:39,2017-02-10 10:12:39
11146,PG0343,2017-02-03 03:03:01,2017-02-03 06:03:01,SVX,MJZ,Scheduled,SU9,2017-02-03 02:38:01,2017-02-03 05:38:01
11147,PG0343,2017-10-23 10:50:24,2017-10-23 15:50:24,SVX,MJZ,Scheduled,SU9,2017-10-23 10:31:24,2017-10-23 15:31:24
11148,PG0343,2017-05-11 08:02:32,2017-05-11 14:02:32,SVX,MJZ,Arrived,SU9,2017-05-11 07:46:32,2017-05-11 13:46:32
11149,PG0343,2017-09-03 15:18:51,2017-09-03 19:18:51,SVX,MJZ,Arrived,SU9,2017-09-03 15:25:51,2017-09-03 19:25:51
11150,PG0343,2017-03-17 04:30:48,2017-03-17 09:30:48,SVX,MJZ,Scheduled,SU9,2017-03-17 04:43:48,2017-03-17 09:43:48
11151,PG0343,2017-07-02 16:29:00,2017-07-02 18:29:00,SVX,MJZ,Cancelled,SU9,2017-07-02 16:40:00,2017-07-02 18:40:00
11152,PG0343,2017-01-05 08:34:03,2017-01-05 09:34:03,SVX,MJZ,On Time,SU9,2017-01-05 08:11:03,2017-01-05 09:11:03
11153,PG0343,2017-01-31 14:37:06,2017-01-31 20:37:06,SVX,MJZ,Scheduled,SU9,2017-01-31 14:47:06,2017-01-31 20:47:06
11154,PG0343,2017-08-04 14:47:49,2017-08-04 19:47:49,SVX,MJZ,Arrived,SU9,2017-08-04 15:08:49,2017-08-04 20:08:49
11155,PG0343,2017-05-06 05:20:22,2017-05-06 06:20:22,SVX,MJZ,Arrived,SU9,2017-05-06 05:34:22,2017-05-06 06:34:22
11156,PG0343,2017-04-02 10:16:07,2017-04-02 15:16:07,SVX,MJZ,Arrived,SU9,2017-04-02 10:15:07,2017-04-02 15:15:07
11157,PG0343,2017-05-18 22:54:48,2017-05-19 03:54:48,SVX,MJZ,Scheduled,SU9,2017-05-18 23:19:48,2017-05-19 04:19:48
11158,PG0343,2017-04-04 18:59:03,2017-04-05 00:59:03,SVX,MJZ,Scheduled,SU9,2017-04-04 18:46:03,2017-04-05 00:46:03
11159,PG0343,2017-01-15 11:22:21,2017-01-15 14:22:21,SVX,MJZ,Arrived,SU9,2017-01-15 10:58:21,2017-01-15 13:58:21
11160,PG0597,2017-10-26 01:50:03,2017-10-26 03:50:03,SVX,UIK,Cancelled,CR2,2017-10-26 01:43:03,2017-10-26 03:43:03
11161,PG0597,2017-07-08 09:52:51,2017-07-08 15:52:51,SVX,UIK,Scheduled,CR2,2017-07-08 09:42:51,2017-07-08 15:42:51
11162,PG0597,2017-06-27 20:56:36,2017-06-28 00:56:36,SVX,UIK,Arrived,CR2,2017-06-27 20:51:36,2017-06-28 00:51:36
11163,PG0597,2017-03-03 17:54:00,2017-03-03 20:54:00,SVX,UIK,Arrived,CR2,2017-03-03 17:53:00,2017-03-03 20:53:00
11164,PG0597,2017-04-10 19:33:22,2017-04-11 00:33:22,SVX,UIK,Scheduled,CR2,2017-04-10 19:08:22,2017-04-11 00:08:22
11165,PG0597,2017-07-13 20:53:29,2017-07-14 01:53:29,SVX,UIK,Arrived,CR2,2017-07-13 21:04:29,2017-07-14 02:04:29
11166,PG0597,2017-10-16 12:59:55,2017-10-16 16:59:55,SVX,UIK,Arrived,CR2,2017-10-16 13:18:55,2017-10-16 17:18:55
11167,PG0597,2017-07-13 20:44:07,2017-07-13 22:44:07,SVX,UIK,Arrived,CR2,2017-07-13 20:45:07,2017-07-13 22:45:07
11168,PG0597,2017-12-18 20:23:29,2017-12-18 23:23:29,SVX,UIK,Arrived,CR2,2017-12-18 20:08:29,2017-12-18 23:08:29
11169,PG0597,2017-11-15 08:38:30,2017-11-15 12:38:30,SVX,UIK,Scheduled,CR2,2017-11-15 08:37:30,2017-11-15 12:37:30
11170,PG0597,2017-06-07 06:46:30,2017-06-07 11:46:30,SVX,UIK,Scheduled,CR2,2017-06-07 06:37:30,2017-06-07 11:37:30
11171,PG0597,2017-12-20 21:40:58,2017-12-21 00:40:58,SVX,UIK,Arrived,CR2,2017-12-20 21:14:58,2017-12-21 00:14:58
11172,PG0597,2017-05-20 04:47:05,2017-05-20 10:47:05,SVX,UIK,Scheduled,CR2,2017-05-20 04:39:05,2017-05-20 10:39:05
11173,PG0597,2017-04-14 12:21:25,2017-04-14 15:21:25,SVX,UIK,Scheduled,CR2,2017-04-14 12:17:25,2017-04-14 15:17:25
11174,PG0597,2017-11-04 05:23:40,2017-11-04 07:23:40,SVX,UIK,Arrived,CR2,2017-11-04 05:15:40,2017-11-04 07:15:40
11175,PG0597,2017-03-14 01:05:20,2017-03-14 04:05:20,SVX,UIK,Scheduled,CR2,2017-03-14 00:38:20,2017-03-14 03:38:20
11176,PG0597,2017-09-03 08:47:36,2017-09-03 14:47:36,SVX,UIK,Arrived,CR2,2017-09-03 09:17:36,2017-09-03 15:17:36
11177,PG0597,2017-11-05 02:13:49,2017-11-05 08:13:49,SVX,UIK,Scheduled,CR2,2017-11-05 02:12:49,2017-11-05 08:12:49
11178,PG0378,2017-03-02 05:03:51,2017-03-02 09:03:51,SVX,NSK,Scheduled,SU9,2017-03-02 04:42:51,2017-03-02 08:42:51
11179,PG0378,2017-09-30 08:18:16,2017-09-30 14:18:16,SVX,NSK,Arrived,SU9,2017-09-30 07:52:16,2017-09-30 13:52:16
11180,PG0378,2017-12-17 12:54:51,2017-12-17 14:54:51,SVX,NSK,Arrived,SU9,2017-12-17 12:38:51,2017-12-17 14:38:51
11181,PG0378,2017-06-13 18:36:50,2017-06-14 00:36:50,SVX,NSK,Scheduled,SU9,2017-06-13 18:14:50,2017-06-14 00:14:50
11182,PG0378,2017-02-10 04:55:44,2017-02-10 07:55:44,SVX,NSK,Arrived,SU9,2017-02-10 04:52:44,2017-02-10 07:52:44
11183,PG0378,2017-09-03 00:05:57,2017-09-03 05:05:57,SVX,NSK,On Time,SU9,2017-09-02 23:56:57,2017-09-03 04:56:57
11184,PG0378,2017-09-01 06:28:21,2017-09-01 09:28:21,SVX,NSK,Scheduled,SU9,2017-09-01 06:23:21,2017-09-01 09:23:21
11185,PG0378,2017-02-08 09:29:05,2017-02-08 14:29:05,SVX,NSK,Scheduled,SU9,2017-02-08 09:32:05,2017-02-08 14:32:05
11186,PG0378,2017-05-07 06:32:41,2017-05-07 09:32:41,SVX,NSK,Arrived,SU9,2017-05-07 07:00:41,2017-05-07 10:00:41
11187,PG0378,2017-10-19 15:03:00,2017-10-19 21:03:00,SVX,NSK,Scheduled,SU9,2017-10-19 15:28:00,2017-10-19 21:28:00
11188,PG0378,2017-10-02 05:51:24,2017-10-02 06:51:24,SVX,NSK,Arrived,SU9,2017-10-02 05:56:24,2017-10-02 06:56:24
11189,PG0378,2017-12-25 16:05:46,2017-12-25 22:05:46,SVX,NSK,Arrived,SU9,2017-12-25 15:52:46,2017-12-25 21:52:46
11190,PG0378,2017-03-14 19:21:47,2017-03-15 00:21:47,SVX,NSK,Arrived,SU9,2017-03-14 19:12:47,2017-03-15 00:12:47
11191,PG0378,2017-09-14 12:15:15,2017-09-14 16:15:15,SVX,NSK,Arrived,SU9,2017-09-14 12:28:15,2017-09-14 16:28:15
11192,PG0378,2017-01-28 05:02:39,2017-01-28 09:02:39,SVX,NSK,Arrived,SU9,2017-01-28 05:09:39,2017-01-28 09:09:39
11193,PG0378,2017-08-28 22:21:48,2017-08-29 00:21:48,SVX,NSK,Scheduled,SU9,2017-08-28 21:56:48,2017-08-28 23:56:48
11194,PG0378,2017-01-20 06:23:50,2017-01-20 08:23:50,SVX,NSK,Scheduled,SU9,2017-01-20 06:03:50,2017-01-20 08:03:50
11195,PG0378,2017-04-22 11:04:48,2017-04-22 13:04:48,SVX,NSK,Scheduled,SU9,2017-04-22 11:26:48,2017-04-22 13:26:48
11196,PG0378,2017-03-19 00:09:08,2017-03-19 01:09:08,SVX,NSK,Scheduled,SU9,2017-03-19 00:15:08,2017-03-19 01:15:08
11197,PG0378,2017-03-02 08:46:50,2017-03-02 12:46:50,SVX,NSK,Scheduled,SU9,2017-03-02 08:41:50,2017-03-02 12:41:50
11198,PG0378,2017-05-13 14:13:54,2017-05-13 20:13:54,SVX,NSK,Arrived,SU9,2017-05-13 14:01:54,2017-05-13 20:01:54
11199,PG0378,2017-11-24 07:55:44,2017-11-24 12:55:44,SVX,NSK,Arrived,SU9,2017-11-24 07:42:44,2017-11-24 12:42:44
11200,PG0378,2017-10-15 21:26:48,2017-10-15 22:26:48,SVX,NSK,Scheduled,SU9,2017-10-15 21:18:48,2017-10-15 22:18:48
11201,PG0378,2017-12-06 20:15:02,2017-12-06 22:15:02,SVX,NSK,Arrived,SU9,2017-12-06 20:04:02,2017-12-06 22:04:02
11202,PG0378,2017-08-21 02:24:18,2017-08-21 06:24:18,SVX,NSK,Scheduled,SU9,2017-08-21 02:43:18,2017-08-21 06:43:18
11203,PG0378,2017-07-14 06:25:01,2017-07-14 10:25:01,SVX,NSK,Scheduled,SU9,2017-07-14 06:31:01,2017-07-14 10:31:01
11204,PG0378,2017-09-05 00:17:49,2017-09-05 05:17:49,SVX,NSK,Scheduled,SU9,2017-09-05 00:23:49,2017-09-05 05:23:49
11205,PG0378,2017-02-01 11:06:05,2017-02-01 17:06:05,SVX,NSK,Arrived,SU9,2017-02-01 10:42:05,2017-02-01 16:42:05
11206,PG0378,2017-08-31 05:17:58,2017-08-31 08:17:58,SVX,NSK,Arrived,SU9,2017-08-31 05:36:58,2017-08-31 08:36:58
11207,PG0378,2017-07-19 04:23:36,2017-07-19 08:23:36,SVX,NSK,Arrived,SU9,2017-07-19 03:53:36,2017-07-19 07:53:36
11208,PG0378,2017-10-27 11:25:25,2017-10-27 14:25:25,SVX,NSK,Arrived,SU9,2017-10-27 11:41:25,2017-10-27 14:41:25
11209,PG0378,2017-09-24 07:26:05,2017-09-24 10:26:05,SVX,NSK,Scheduled,SU9,2017-09-24 06:57:05,2017-09-24 09:57:05
11210,PG0378,2017-08-30 19:28:17,2017-08-30 22:28:17,SVX,NSK,Arrived,SU9,2017-08-30 19:54:17,2017-08-30 22:54:17
11211,PG0378,2017-05-15 22:32:34,2017-05-16 01:32:34,SVX,NSK,Scheduled,SU9,2017-05-15 22:08:34,2017-05-16 01:08:34
11212,PG0378,2017-02-04 00:34:22,2017-02-04 03:34:22,SVX,NSK,Arrived,SU9,2017-02-04 00:30:22,2017-02-04 03:30:22
11213,PG0378,2017-10-12 00:51:35,2017-10-12 01:51:35,SVX,NSK,Scheduled,SU9,2017-10-12 01:05:35,2017-10-12 02:05:35
11214,PG0378,2017-06-01 05:41:19,2017-06-01 07:41:19,SVX,NSK,Arrived,SU9,2017-06-01 05:55:19,2017-06-01 07:55:19
11215,PG0378,2017-11-03 01:59:10,2017-11-03 05:59:10,SVX,NSK,Arrived,SU9,2017-11-03 02:02:10,2017-11-03 06:02:10
11216,PG0378,2017-10-29 16:56:32,2017-10-29 20:56:32,SVX,NSK,Scheduled,SU9,2017-10-29 17:01:32,2017-10-29 21:01:32
11217,PG0378,2017-10-25 08:03:21,2017-10-25 09:03:21,SVX,NSK,Arrived,SU9,2017-10-25 08:33:21,2017-10-25 09:33:21
11218,PG0378,2017-12-02 11:03:27,2017-12-02 16:03:27,SVX,NSK,Arrived,SU9,2017-12-02 10:58:27,2017-12-02 15:58:27
11219,PG0378,2017-11-25 03:59:41,2017-11-25 06:59:41,SVX,NSK,Scheduled,SU9,2017-11-25 04:09:41,2017-11-25 07:09:41
11220,PG0378,2017-04-04 16:05:26,2017-04-04 18:05:26,SVX,NSK,Arrived,SU9,2017-04-04 16:20:26,2017-04-04 18:20:26
11221,PG0378,2017-04-28 12:20:18,2017-04-28 13:20:18,SVX,NSK,Arrived,SU9,2017-04-28 12:39:18,2017-04-28 13:39:18
11222,PG0378,2017-09-17 01:37:35,2017-09-17 04:37:35,SVX,NSK,Scheduled,SU9,2017-09-17 01:39:35,2017-09-17 04:39:35
