first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,number_of_reviews,id,reviewer_id,listing_id
,,,,,,,,,,,39068984,37289116,3953365
,,,,,,,,,,,39426663,37690434,3953365
,,,,,,,,,,,39813737,32715672,3953365
,,,,,,,,,,,39955471,26686891,3953365
,,,,,,,,,,,40174481,11347446,3953365
,,,,,,,,,,,40299738,14152834,3953365
,,,,,,,,,,,40984446,38733106,3953365
,,,,,,,,,,,41802873,14296740,3953365
,,,,,,,,,,,42182792,891545,3953365
,,,,,,,,,,,42478002,37191257,3953365
,,,,,,,,,,,42968508,35305589,3953365
,,,,,,,,,,,43103285,10159684,3953365
,,,,,,,,,,,44875491,40656423,3953365
,,,,,,,,,,,46095271,43291314,3953365
,,,,,,,,,,,46227674,22657709,3953365
,,,,,,,,,,,47902597,22821096,3953365
,,,,,,,,,,,50885309,11346179,3953365
,,,,,,,,,,,54446399,35018747,3953365
,,,,,,,,,,,58049046,45461426,3953365
,,,,,,,,,,,11387263,11775731,2500188
,,,,,,,,,,,11971574,2806015,2500188
,,,,,,,,,,,13256624,15437449,2500188
,,,,,,,,,,,14657236,9358055,2500188
,,,,,,,,,,,14842666,6386373,2500188
,,,,,,,,,,,15280951,16927806,2500188
,,,,,,,,,,,15776328,7078230,2500188
,,,,,,,,,,,16109697,5600480,2500188
,,,,,,,,,,,16817018,12362621,2500188
,,,,,,,,,,,17454211,14035480,2500188
,,,,,,,,,,,18499394,6464985,2500188
,,,,,,,,,,,18953648,15433838,2500188
,,,,,,,,,,,21670307,19662120,2500188
,,,,,,,,,,,22570004,9162978,2500188
,,,,,,,,,,,28753271,19749680,2500188
,,,,,,,,,,,31719864,5435223,2500188
,,,,,,,,,,,38311541,154593,2500188
,,,,,,,,,,,39543415,16972717,2500188
,,,,,,,,,,,41409857,37628867,2500188
,,,,,,,,,,,42408752,15652165,2500188
,,,,,,,,,,,45838531,41569696,2500188
,,,,,,,,,,,48575078,24050176,2500188
,,,,,,,,,,,50599253,6179815,2500188
,,,,,,,,,,,52769244,19235033,2500188
,,,,,,,,,,,18852045,20516493,3677729
,,,,,,,,,,,20533425,1465456,3677729
,,,,,,,,,,,22631631,23358483,3677729
,,,,,,,,,,,31320794,16415461,3677729
,,,,,,,,,,,31784364,1844619,3677729
,,,,,,,,,,,34350710,34237640,3677729
,,,,,,,,,,,34560577,20232607,3677729
,,,,,,,,,,,35319774,4204072,3677729
,,,,,,,,,,,35546756,7706557,3677729
,,,,,,,,,,,39797316,36669595,3677729
,,,,,,,,,,,40115789,6878263,3677729
,,,,,,,,,,,40633435,37580465,3677729
,,,,,,,,,,,41776814,12816199,3677729
,,,,,,,,,,,42528402,7273030,3677729
,,,,,,,,,,,44487811,37735461,3677729
,,,,,,,,,,,45297366,26758660,3677729
,,,,,,,,,,,45550077,27989262,3677729
,,,,,,,,,,,48042078,44099247,3677729
,,,,,,,,,,,48699341,7843595,3677729
,,,,,,,,,,,50885285,21715973,3677729
,,,,,,,,,,,51186219,45378537,3677729
,,,,,,,,,,,42134203,2016972,6728017
,,,,,,,,,,,54653997,48716663,8783900
,,,,,,,,,,,39233645,31701920,7291403
,,,,,,,,,,,40005406,30123839,7291403
,,,,,,,,,,,26145996,26999893,5047188
,,,,,,,,,,,27568495,15318538,5047188
,,,,,,,,,,,46107432,43369411,8173487
,,,,,,,,,,,55408732,751416,8173487
,,,,,,,,,,,10996354,2316057,2150760
,,,,,,,,,,,13395243,496430,2150760
,,,,,,,,,,,13722661,13868433,2150760
,,,,,,,,,,,13891116,5053141,2150760
,,,,,,,,,,,14215801,8894629,2150760
,,,,,,,,,,,14717296,16834072,2150760
,,,,,,,,,,,14849247,231013,2150760
,,,,,,,,,,,15126915,17102524,2150760
,,,,,,,,,,,15944721,17424376,2150760
,,,,,,,,,,,15994437,18023331,2150760
,,,,,,,,,,,16263309,17376391,2150760
,,,,,,,,,,,16320150,16969174,2150760
,,,,,,,,,,,16843842,4679678,2150760
,,,,,,,,,,,17103556,17216381,2150760
,,,,,,,,,,,17762455,17216381,2150760
,,,,,,,,,,,18101159,19783616,2150760
,,,,,,,,,,,18254756,18456005,2150760
,,,,,,,,,,,18378017,3137026,2150760
,,,,,,,,,,,18948609,18844047,2150760
,,,,,,,,,,,19239532,14793612,2150760
,,,,,,,,,,,19444061,20736465,2150760
,,,,,,,,,,,19619809,20262729,2150760
,,,,,,,,,,,20107903,2774392,2150760
,,,,,,,,,,,20937893,70846,2150760
,,,,,,,,,,,22634400,23379958,2150760
,,,,,,,,,,,22715167,9858380,2150760
,,,,,,,,,,,35390750,6722743,2150760
,,,,,,,,,,,36071623,16449790,2150760
,,,,,,,,,,,36186952,5993386,2150760
,,,,,,,,,,,40224951,20428685,2150760
,,,,,,,,,,,40534273,15587631,2150760
,,,,,,,,,,,41000549,17367648,2150760
,,,,,,,,,,,41592473,15966761,2150760
,,,,,,,,,,,43857095,28476458,2150760
,,,,,,,,,,,44196512,40658686,2150760
,,,,,,,,,,,44730868,165134,2150760
,,,,,,,,,,,46310239,17088589,2150760
,,,,,,,,,,,47737339,33141052,2150760
,,,,,,,,,,,48434648,1499027,2150760
,,,,,,,,,,,48748002,5872371,2150760
,,,,,,,,,,,16744369,18187898,3479241
,,,,,,,,,,,16855289,14765271,3479241
,,,,,,,,,,,17521172,18118626,3479241
,,,,,,,,,,,18019539,18873670,3479241
,,,,,,,,,,,18331459,15030370,3479241
,,,,,,,,,,,30061686,30861883,3479241
,,,,,,,,,,,34587533,2995016,3479241
,,,,,,,,,,,34892445,32705435,3479241
,,,,,,,,,,,38406355,35326729,3479241
,,,,,,,,,,,40132939,37317819,3479241
,,,,,,,,,,,40534323,13803711,3479241
,,,,,,,,,,,40873028,2999267,3479241
,,,,,,,,,,,41508384,33482893,3479241
,,,,,,,,,,,41963949,34546664,3479241
,,,,,,,,,,,42360169,22026804,3479241
,,,,,,,,,,,43112170,100143,3479241
,,,,,,,,,,,15045006,9373202,2762241
,,,,,,,,,,,15425049,13077155,2762241
,,,,,,,,,,,16211272,16047180,2762241
,,,,,,,,,,,16561203,16828603,2762241
,,,,,,,,,,,17566466,17252573,2762241
,,,,,,,,,,,18066926,12937084,2762241
,,,,,,,,,,,18633787,20237279,2762241
,,,,,,,,,,,18988287,18028453,2762241
,,,,,,,,,,,19247862,17449027,2762241
,,,,,,,,,,,20091831,17053448,2762241
,,,,,,,,,,,20375161,7184239,2762241
,,,,,,,,,,,21464422,20407631,2762241
,,,,,,,,,,,23071467,23111778,2762241
,,,,,,,,,,,32883938,27361576,2762241
,,,,,,,,,,,34151137,12702974,2762241
,,,,,,,,,,,34485541,5829132,2762241
,,,,,,,,,,,34969762,32233113,2762241
,,,,,,,,,,,35804669,18286807,2762241
,,,,,,,,,,,36423021,327124,2762241
,,,,,,,,,,,37478626,18097323,2762241
,,,,,,,,,,,39640635,35021925,2762241
,,,,,,,,,,,41752121,15279288,2762241
,,,,,,,,,,,42637351,11389135,2762241
,,,,,,,,,,,43185210,38044238,2762241
,,,,,,,,,,,45424725,41967038,2762241
,,,,,,,,,,,46182640,41496126,2762241
,,,,,,,,,,,46982773,12432466,2762241
,,,,,,,,,,,48929083,43860751,2762241
,,,,,,,,,,,49546628,44384756,2762241
,,,,,,,,,,,56253576,48153127,2762241
,,,,,,,,,,,46092508,19286267,8193516
,,,,,,,,,,,46993012,43607145,8193516
,,,,,,,,,,,48773108,43690802,8193516
,,,,,,,,,,,49564218,14926022,8193516
,,,,,,,,,,,49818021,12355885,8193516
,,,,,,,,,,,50505844,28869634,8193516
,,,,,,,,,,,51354128,16444406,8193516
,,,,,,,,,,,52288073,15449218,8193516
,,,,,,,,,,,54175554,47978514,8193516
,,,,,,,,,,,13941099,111996,1614502
,,,,,,,,,,,14253019,16401791,1614502
,,,,,,,,,,,14878622,16592734,1614502
,,,,,,,,,,,15200136,17348419,1614502
,,,,,,,,,,,15769377,8466667,1614502
,,,,,,,,,,,15937645,6788669,1614502
,,,,,,,,,,,16102483,5885871,1614502
,,,,,,,,,,,16330406,15648304,1614502
,,,,,,,,,,,16480771,17125397,1614502
,,,,,,,,,,,16674413,1991302,1614502
,,,,,,,,,,,16738045,2921341,1614502
,,,,,,,,,,,16855413,18063494,1614502
,,,,,,,,,,,17213936,5502103,1614502
,,,,,,,,,,,17445526,15448864,1614502
,,,,,,,,,,,18015024,18298039,1614502
,,,,,,,,,,,18123943,17708973,1614502
,,,,,,,,,,,18667240,19003312,1614502
,,,,,,,,,,,18800440,6138226,1614502
,,,,,,,,,,,19156857,20416198,1614502
,,,,,,,,,,,19277266,279062,1614502
,,,,,,,,,,,19434081,18888921,1614502
,,,,,,,,,,,20053060,21126486,1614502
,,,,,,,,,,,20201490,9196049,1614502
,,,,,,,,,,,20567782,20824556,1614502
,,,,,,,,,,,20988649,18221731,1614502
,,,,,,,,,,,22197940,22108092,1614502
,,,,,,,,,,,24681288,17931629,1614502
,,,,,,,,,,,25145377,15825166,1614502
,,,,,,,,,,,25303336,8012712,1614502
,,,,,,,,,,,25759959,2066810,1614502
,,,,,,,,,,,27601589,27908861,1614502
,,,,,,,,,,,28102668,28256054,1614502
,,,,,,,,,,,28637052,8473765,1614502
,,,,,,,,,,,30627404,30474415,1614502
,,,,,,,,,,,30888401,15430017,1614502
,,,,,,,,,,,30997793,30583659,1614502
,,,,,,,,,,,32072779,31472015,1614502
,,,,,,,,,,,32269943,19058713,1614502
,,,,,,,,,,,32628839,21139177,1614502
,,,,,,,,,,,32939363,29597616,1614502
,,,,,,,,,,,33847318,33581512,1614502
,,,,,,,,,,,34164113,11959229,1614502
,,,,,,,,,,,34577745,16388306,1614502
,,,,,,,,,,,34885438,15691572,1614502
,,,,,,,,,,,35388718,32872448,1614502
,,,,,,,,,,,35740753,7728453,1614502
,,,,,,,,,,,35949808,26856048,1614502
,,,,,,,,,,,36431686,6326313,1614502
,,,,,,,,,,,36814697,35170121,1614502
,,,,,,,,,,,37452658,28742624,1614502
,,,,,,,,,,,37811107,10665629,1614502
,,,,,,,,,,,38417239,36139857,1614502
,,,,,,,,,,,38726102,32278264,1614502
,,,,,,,,,,,39540651,6021685,1614502
,,,,,,,,,,,39941950,34777763,1614502
,,,,,,,,,,,40622237,37095631,1614502
,,,,,,,,,,,42878237,37449870,1614502
,,,,,,,,,,,43768455,29905239,1614502
,,,,,,,,,,,44351666,40905066,1614502
,,,,,,,,,,,45125581,1586819,1614502
,,,,,,,,,,,45814717,40257108,1614502
,,,,,,,,,,,46409581,11790928,1614502
,,,,,,,,,,,46637742,42590550,1614502
,,,,,,,,,,,48044915,19989181,1614502
,,,,,,,,,,,48728243,3160699,1614502
,,,,,,,,,,,49369210,22151368,1614502
,,,,,,,,,,,49947985,25274724,1614502
,,,,,,,,,,,50562647,44796570,1614502
,,,,,,,,,,,51177512,45080302,1614502
,,,,,,,,,,,51852917,46496364,1614502
,,,,,,,,,,,53426195,23434915,1614502
,,,,,,,,,,,17065523,3818847,3510818
,,,,,,,,,,,17460171,4871621,3510818
,,,,,,,,,,,17872238,4204689,3510818
,,,,,,,,,,,19644114,2315832,3510818
,,,,,,,,,,,21465343,20574209,3510818
,,,,,,,,,,,22442728,10909068,3510818
,,,,,,,,,,,22618758,23127207,3510818
,,,,,,,,,,,24487568,678768,3510818
,,,,,,,,,,,25287107,19808677,3510818
,,,,,,,,,,,26592172,10419779,3510818
,,,,,,,,,,,27433832,26705931,3510818
,,,,,,,,,,,28730196,8574337,3510818
,,,,,,,,,,,33154052,32868161,3510818
,,,,,,,,,,,34560553,18282235,3510818
,,,,,,,,,,,38406010,29836233,3510818
,,,,,,,,,,,39546867,9235743,3510818
,,,,,,,,,,,43774801,853239,3510818
,,,,,,,,,,,48523969,12720408,3510818
,,,,,,,,,,,53643097,1523625,3510818
,,,,,,,,,,,35340510,35241608,6724599
,,,,,,,,,,,36045013,7704843,6724599
,,,,,,,,,,,36438028,18505867,6724599
,,,,,,,,,,,37872872,76379,6724599
,,,,,,,,,,,39180963,31315875,6724599
,,,,,,,,,,,41763514,6299089,6724599
,,,,,,,,,,,42684300,7553271,6724599
,,,,,,,,,,,43694847,33382380,6724599
,,,,,,,,,,,46300601,18786030,6724599
,,,,,,,,,,,47271181,21608913,6724599
,,,,,,,,,,,48722734,16810819,6724599
,,,,,,,,,,,51054371,38651870,6724599
,,,,,,,,,,,51655280,5804205,6724599
,,,,,,,,,,,21268839,22260502,4250367
,,,,,,,,,,,22970027,4130912,4250367
,,,,,,,,,,,23524238,5308748,4250367
,,,,,,,,,,,27895120,28514801,4250367
,,,,,,,,,,,41060507,28557816,4250367
,,,,,,,,,,,50541123,45319262,4250367
,,,,,,,,,,,51028578,12220866,4250367
,,,,,,,,,,,55302451,49758172,4250367
,,,,,,,,,,,54061492,48426205,9154294
,,,,,,,,,,,54659987,36889725,9154294
,,,,,,,,,,,55868949,49498090,9154294
,,,,,,,,,,,42307313,36096460,7417852
,,,,,,,,,,,44357979,41149590,7417852
,,,,,,,,,,,45415061,41509963,7417852
,,,,,,,,,,,46001795,7643491,7417852
,,,,,,,,,,,46681831,43095659,7417852
,,,,,,,,,,,47135066,7643491,7417852
,,,,,,,,,,,48042714,29130393,7417852
,,,,,,,,,,,48473164,29130393,7417852
,,,,,,,,,,,52072794,30604271,7417852
,,,,,,,,,,,52804245,47712744,7417852
,,,,,,,,,,,54311927,28762665,7417852
,,,,,,,,,,,19580494,20161706,4038347
,,,,,,,,,,,20776928,5098862,4038347
,,,,,,,,,,,21173875,9882332,4038347
,,,,,,,,,,,21327061,18012854,4038347
,,,,,,,,,,,21451563,9233755,4038347
,,,,,,,,,,,21559000,8940751,4038347
,,,,,,,,,,,22048448,4077794,4038347
,,,,,,,,,,,22382454,22489587,4038347
,,,,,,,,,,,22940936,705404,4038347
,,,,,,,,,,,23000994,7693924,4038347
,,,,,,,,,,,23731030,4273174,4038347
,,,,,,,,,,,24159796,24719128,4038347
,,,,,,,,,,,24389833,24719128,4038347
,,,,,,,,,,,25624397,26134860,4038347
,,,,,,,,,,,25913395,10372721,4038347
,,,,,,,,,,,26654007,1726057,4038347
,,,,,,,,,,,27749811,13300186,4038347
,,,,,,,,,,,28631257,28883377,4038347
,,,,,,,,,,,28762866,2136037,4038347
,,,,,,,,,,,30156715,70666,4038347
,,,,,,,,,,,30747013,26157845,4038347
,,,,,,,,,,,31219539,30935603,4038347
,,,,,,,,,,,31615553,1431939,4038347
,,,,,,,,,,,32134502,15977351,4038347
,,,,,,,,,,,32284833,10088549,4038347
,,,,,,,,,,,35617292,32150816,4038347
,,,,,,,,,,,35891267,34536739,4038347
,,,,,,,,,,,36578397,16095373,4038347
,,,,,,,,,,,36919811,3833141,4038347
,,,,,,,,,,,38110808,31250525,4038347
,,,,,,,,,,,38644169,25528652,4038347
,,,,,,,,,,,39416729,37042684,4038347
,,,,,,,,,,,39711844,7559894,4038347
,,,,,,,,,,,39888986,38490742,4038347
,,,,,,,,,,,40131765,5611005,4038347
,,,,,,,,,,,40977670,17105782,4038347
,,,,,,,,,,,41152045,38860548,4038347
,,,,,,,,,,,41478218,10730425,4038347
,,,,,,,,,,,41842464,22792,4038347
,,,,,,,,,,,42031807,3857778,4038347
,,,,,,,,,,,42311906,35494820,4038347
,,,,,,,,,,,45608593,7395808,4038347
,,,,,,,,,,,46531743,34233526,4038347
,,,,,,,,,,,52033211,8880284,4038347
,,,,,,,,,,,52552928,47270584,4038347
,,,,,,,,,,,53164375,48073007,4038347
,,,,,,,,,,,54363484,27330844,4038347
,,,,,,,,,,,56458999,24107461,4038347
,,,,,,,,,,,9341956,8169311,1520549
,,,,,,,,,,,11431143,11653217,1520549
,,,,,,,,,,,18702488,8039246,1520549
,,,,,,,,,,,49144234,13325816,1520549
,,,,,,,,,,,22509391,5854805,4208555
,,,,,,,,,,,23247772,18769696,4208555
,,,,,,,,,,,23353956,4463872,4208555
,,,,,,,,,,,23913964,13679912,4208555
,,,,,,,,,,,23969803,5300420,4208555
,,,,,,,,,,,24257535,5778301,4208555
,,,,,,,,,,,24346997,25005000,4208555
,,,,,,,,,,,24659413,9177327,4208555
,,,,,,,,,,,25448624,421790,4208555
,,,,,,,,,,,25637750,25435649,4208555
,,,,,,,,,,,25820661,6793084,4208555
,,,,,,,,,,,26114745,22783085,4208555
,,,,,,,,,,,26571456,27509930,4208555
,,,,,,,,,,,27041057,17294567,4208555
,,,,,,,,,,,27187429,4838038,4208555
,,,,,,,,,,,27283596,24749443,4208555
,,,,,,,,,,,27753273,28194775,4208555
,,,,,,,,,,,27862688,5446759,4208555
,,,,,,,,,,,27940570,16264399,4208555
,,,,,,,,,,,28223805,21816627,4208555
,,,,,,,,,,,28528389,28433833,4208555
,,,,,,,,,,,28811737,3126474,4208555
,,,,,,,,,,,29058579,20434849,4208555
,,,,,,,,,,,29121453,15427084,4208555
,,,,,,,,,,,29341181,428881,4208555
,,,,,,,,,,,29684764,19710345,4208555
,,,,,,,,,,,30419385,1851528,4208555
,,,,,,,,,,,31000515,29578929,4208555
,,,,,,,,,,,31812135,30976596,4208555
,,,,,,,,,,,32771872,32229628,4208555
,,,,,,,,,,,33143916,13847547,4208555
,,,,,,,,,,,34335858,7821211,4208555
,,,,,,,,,,,35937643,5812243,4208555
,,,,,,,,,,,36686824,32674129,4208555
,,,,,,,,,,,37329744,660523,4208555
,,,,,,,,,,,38525952,706807,4208555
,,,,,,,,,,,38914045,36819315,4208555
,,,,,,,,,,,39361590,3271878,4208555
,,,,,,,,,,,39817470,35862068,4208555
,,,,,,,,,,,40485260,173679,4208555
,,,,,,,,,,,41235896,36821310,4208555
,,,,,,,,,,,43288768,8891880,4208555
,,,,,,,,,,,44977801,6260290,4208555
,,,,,,,,,,,45287699,34364486,4208555
,,,,,,,,,,,45713872,22040406,4208555
,,,,,,,,,,,46907768,3461259,4208555
,,,,,,,,,,,48408693,36821310,4208555
,,,,,,,,,,,48918419,29418709,4208555
,,,,,,,,,,,50337591,44526759,4208555
,,,,,,,,,,,51847585,14898710,4208555
,,,,,,,,,,,52015109,32787869,4208555
,,,,,,,,,,,53497150,24301780,4208555
,,,,,,,,,,,54191813,245167,4208555
,,,,,,,,,,,54494600,3306707,4208555
,,,,,,,,,,,24292509,10558562,4593740
,,,,,,,,,,,24454499,25012386,4593740
,,,,,,,,,,,25299428,23396465,4593740
,,,,,,,,,,,25574791,5408251,4593740
,,,,,,,,,,,25802426,8444523,4593740
,,,,,,,,,,,25920471,15872764,4593740
,,,,,,,,,,,26511876,23114849,4593740
,,,,,,,,,,,26745664,22383919,4593740
,,,,,,,,,,,26995903,25699441,4593740
,,,,,,,,,,,27753115,11428492,4593740
,,,,,,,,,,,27803936,15145366,4593740
,,,,,,,,,,,27951328,21699747,4593740
,,,,,,,,,,,28136753,15730971,4593740
,,,,,,,,,,,28268496,12867745,4593740
,,,,,,,,,,,28399492,27560624,4593740
,,,,,,,,,,,28556305,17821407,4593740
,,,,,,,,,,,28883055,5718603,4593740
,,,,,,,,,,,29926933,8308525,4593740
,,,,,,,,,,,30084266,24478688,4593740
,,,,,,,,,,,30136528,13389749,4593740
,,,,,,,,,,,30456649,3605550,4593740
,,,,,,,,,,,30687709,15928696,4593740
,,,,,,,,,,,30844245,31770484,4593740
,,,,,,,,,,,31055119,8879132,4593740
,,,,,,,,,,,31249646,1465628,4593740
,,,,,,,,,,,31410723,32283630,4593740
,,,,,,,,,,,31553052,32140826,4593740
,,,,,,,,,,,31716847,7782358,4593740
,,,,,,,,,,,31825279,31860378,4593740
,,,,,,,,,,,32233513,2781107,4593740
,,,,,,,,,,,32784658,5566462,4593740
,,,,,,,,,,,33096776,16795185,4593740
,,,,,,,,,,,33577268,5077148,4593740
,,,,,,,,,,,33973876,32283630,4593740
,,,,,,,,,,,34649524,27339176,4593740
,,,,,,,,,,,34931411,25477107,4593740
,,,,,,,,,,,35314701,235494,4593740
,,,,,,,,,,,35453023,27502586,4593740
,,,,,,,,,,,36376914,30743250,4593740
,,,,,,,,,,,36797437,12929752,4593740
,,,,,,,,,,,36965584,33872887,4593740
,,,,,,,,,,,37285050,13443980,4593740
,,,,,,,,,,,37703743,20036697,4593740
,,,,,,,,,,,39157247,14394381,4593740
,,,,,,,,,,,39728550,6228847,4593740
,,,,,,,,,,,40329562,34543295,4593740
,,,,,,,,,,,40560596,13578810,4593740
,,,,,,,,,,,41099034,30658096,4593740
,,,,,,,,,,,41573975,5979948,4593740
,,,,,,,,,,,41731255,30244408,4593740
,,,,,,,,,,,42137629,29408819,4593740
,,,,,,,,,,,43048050,12289743,4593740
,,,,,,,,,,,43382662,7627259,4593740
,,,,,,,,,,,43770377,16758650,4593740
,,,,,,,,,,,44365344,41476638,4593740
,,,,,,,,,,,45367913,18073353,4593740
,,,,,,,,,,,45565394,28862824,4593740
,,,,,,,,,,,45921445,7764807,4593740
,,,,,,,,,,,46575088,12738196,4593740
,,,,,,,,,,,47040457,11670647,4593740
,,,,,,,,,,,47283347,20492797,4593740
,,,,,,,,,,,48873437,32938659,4593740
,,,,,,,,,,,49459991,772102,4593740
,,,,,,,,,,,50573784,35668875,4593740
,,,,,,,,,,,50849398,8375392,4593740
,,,,,,,,,,,51148707,21151613,4593740
,,,,,,,,,,,51478293,45245008,4593740
,,,,,,,,,,,52106602,39177911,4593740
,,,,,,,,,,,52605112,45379120,4593740
,,,,,,,,,,,53520978,46473937,4593740
,,,,,,,,,,,53667675,790807,4593740
,,,,,,,,,,,53988192,13204052,4593740
,,,,,,,,,,,54467618,33693539,4593740
,,,,,,,,,,,54565612,39739494,4593740
,,,,,,,,,,,55032962,24019884,4593740
,,,,,,,,,,,55214605,41433256,4593740
,,,,,,,,,,,55845175,48176035,4593740
,,,,,,,,,,,57219315,23480507,4593740
,,,,,,,,,,,57875349,39531262,4593740
,,,,,,,,,,,58362985,50077364,4593740
,,,,,,,,,,,36480297,16401627,6956938
,,,,,,,,,,,36833465,16401627,6956938
,,,,,,,,,,,37247027,16401627,6956938
,,,,,,,,,,,37616445,16401627,6956938
,,,,,,,,,,,38748108,36535556,6956938
,,,,,,,,,,,39135010,34139753,6956938
,,,,,,,,,,,39436497,33593660,6956938
,,,,,,,,,,,39965765,8138741,6956938
,,,,,,,,,,,40289968,19387667,6956938
,,,,,,,,,,,40398101,5694365,6956938
,,,,,,,,,,,40550429,37323360,6956938
,,,,,,,,,,,41246720,31820048,6956938
,,,,,,,,,,,41469927,21250748,6956938
,,,,,,,,,,,42416507,10535170,6956938
,,,,,,,,,,,42637200,7459702,6956938
,,,,,,,,,,,43851393,40729561,6956938
,,,,,,,,,,,45043972,2845647,6956938
,,,,,,,,,,,46322686,3355312,6956938
,,,,,,,,,,,47099199,2934430,6956938
,,,,,,,,,,,48239476,2767232,6956938
,,,,,,,,,,,48590639,21066515,6956938
,,,,,,,,,,,50946104,42158247,6956938
,,,,,,,,,,,51573173,46025992,6956938
,,,,,,,,,,,37500735,12421265,6836330
,,,,,,,,,,,38305004,36087749,6836330
,,,,,,,,,,,44213764,41208518,6836330
,,,,,,,,,,,45123455,3760656,6836330
,,,,,,,,,,,46168474,30810054,6836330
,,,,,,,,,,,58649269,51220265,6836330
,,,,,,,,,,,10525359,11626327,2284536
,,,,,,,,,,,10561379,5959778,2284536
,,,,,,,,,,,10668727,12426821,2284536
,,,,,,,,,,,10768155,44511,2284536
,,,,,,,,,,,10963143,12394779,2284536
,,,,,,,,,,,11094937,1558385,2284536
,,,,,,,,,,,11221441,3587791,2284536
,,,,,,,,,,,11303986,12484875,2284536
,,,,,,,,,,,11361191,1955258,2284536
,,,,,,,,,,,11451895,3180468,2284536
,,,,,,,,,,,11555943,4047723,2284536
,,,,,,,,,,,11726858,13777342,2284536
,,,,,,,,,,,11858557,3499201,2284536
,,,,,,,,,,,12151711,8494242,2284536
,,,,,,,,,,,12713663,8330143,2284536
,,,,,,,,,,,13077225,4078877,2284536
,,,,,,,,,,,13243039,13718511,2284536
,,,,,,,,,,,13569212,3303145,2284536
,,,,,,,,,,,13692599,837364,2284536
,,,,,,,,,,,13874543,12963989,2284536
,,,,,,,,,,,14389715,6971791,2284536
,,,,,,,,,,,14597927,11462505,2284536
,,,,,,,,,,,14817159,14385281,2284536
,,,,,,,,,,,15441807,737221,2284536
,,,,,,,,,,,15908618,15203194,2284536
,,,,,,,,,,,16068814,15693585,2284536
,,,,,,,,,,,16203409,2760621,2284536
,,,,,,,,,,,16542822,5293406,2284536
,,,,,,,,,,,16763630,13230495,2284536
,,,,,,,,,,,17157426,16310878,2284536
,,,,,,,,,,,17363511,16178738,2284536
,,,,,,,,,,,18703811,7606508,2284536
,,,,,,,,,,,18877474,16627663,2284536
,,,,,,,,,,,19418976,19628788,2284536
,,,,,,,,,,,19524471,1525030,2284536
,,,,,,,,,,,19867337,13027763,2284536
,,,,,,,,,,,20032506,20409356,2284536
,,,,,,,,,,,20146502,8879071,2284536
,,,,,,,,,,,20685030,15473213,2284536
,,,,,,,,,,,20846582,2176204,2284536
,,,,,,,,,,,21028086,5666866,2284536
,,,,,,,,,,,21243675,14929767,2284536
,,,,,,,,,,,21660640,503868,2284536
,,,,,,,,,,,21852547,3151565,2284536
,,,,,,,,,,,22023875,21356930,2284536
,,,,,,,,,,,22235350,8303643,2284536
,,,,,,,,,,,22645080,3589118,2284536
,,,,,,,,,,,22964636,4756915,2284536
,,,,,,,,,,,23070873,340738,2284536
,,,,,,,,,,,23380185,11934337,2284536
,,,,,,,,,,,23613539,24273126,2284536
,,,,,,,,,,,23746828,22177757,2284536
,,,,,,,,,,,25130010,20322264,2284536
,,,,,,,,,,,25512298,20127594,2284536
,,,,,,,,,,,25823946,18828376,2284536
,,,,,,,,,,,26118579,26817701,2284536
,,,,,,,,,,,26278832,2251032,2284536
,,,,,,,,,,,26374229,17602458,2284536
,,,,,,,,,,,27226444,15538968,2284536
,,,,,,,,,,,28042573,21025404,2284536
,,,,,,,,,,,28339877,16577282,2284536
,,,,,,,,,,,28579787,2739982,2284536
,,,,,,,,,,,28667300,22687200,2284536
,,,,,,,,,,,28980114,3499201,2284536
,,,,,,,,,,,29687832,11363544,2284536
,,,,,,,,,,,29855787,29475254,2284536
,,,,,,,,,,,30161437,30713317,2284536
,,,,,,,,,,,30927806,28257645,2284536
,,,,,,,,,,,31577099,268888,2284536
,,,,,,,,,,,31897728,29706001,2284536
,,,,,,,,,,,32247703,2317688,2284536
,,,,,,,,,,,33238002,4361032,2284536
,,,,,,,,,,,33985054,13027763,2284536
,,,,,,,,,,,34226964,4738799,2284536
,,,,,,,,,,,34434649,12360038,2284536
,,,,,,,,,,,34642810,25077718,2284536
,,,,,,,,,,,35632259,25018200,2284536
,,,,,,,,,,,35928430,21255984,2284536
,,,,,,,,,,,36658306,24323722,2284536
,,,,,,,,,,,37187915,32205684,2284536
,,,,,,,,,,,37828600,19864929,2284536
,,,,,,,,,,,38257865,4752423,2284536
,,,,,,,,,,,38835447,26949011,2284536
,,,,,,,,,,,39154245,1038583,2284536
,,,,,,,,,,,39480830,2127563,2284536
,,,,,,,,,,,40081429,4119964,2284536
,,,,,,,,,,,42382392,31754410,2284536
,,,,,,,,,,,43222798,6723530,2284536
,,,,,,,,,,,43903193,28310307,2284536
,,,,,,,,,,,44685555,6978251,2284536
,,,,,,,,,,,45056464,3452503,2284536
,,,,,,,,,,,46355098,11707790,2284536
,,,,,,,,,,,47155802,15872207,2284536
,,,,,,,,,,,47687455,4647162,2284536
,,,,,,,,,,,48361811,44831620,2284536
,,,,,,,,,,,48997673,38565090,2284536
,,,,,,,,,,,49328170,3056160,2284536
,,,,,,,,,,,49771384,17756135,2284536
